Province_State,Lat,Long_,Date,Reported Deaths,Deaths (Per Capita),Population
Alaska,55.32222414,-161.9722021,5/17/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/18/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/19/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/20/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/21/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/22/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/23/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/24/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/25/20,0.0,0.0,731545
Alaska,55.32222414,-161.9722021,5/26/20,0.0,0.0,731545
