Province_State,Lat,Long_,Date,Reported Cases,Cases (Per Capita)
Alaska,55.32222414,-161.9722021,8/27/20,79.0,-1
Alaska,55.32222414,-161.9722021,8/28/20,118.0,-1
Alaska,55.32222414,-161.9722021,8/29/20,90.0,-1
Alaska,55.32222414,-161.9722021,8/30/20,44.0,-1
Alaska,55.32222414,-161.9722021,8/31/20,37.0,-1
Alaska,55.32222414,-161.9722021,9/1/20,34.0,-1
Alaska,55.32222414,-161.9722021,9/2/20,65.0,-1
Alaska,55.32222414,-161.9722021,9/3/20,102.0,-1
Alaska,55.32222414,-161.9722021,9/4/20,120.0,-1
Alaska,55.32222414,-161.9722021,9/5/20,93.0,-1
Alaska,55.32222414,-161.9722021,9/6/20,83.0,-1
Alaska,55.32222414,-161.9722021,9/7/20,33.0,-1
Alaska,55.32222414,-161.9722021,9/8/20,35.0,-1
Alaska,55.32222414,-161.9722021,9/9/20,63.0,-1
American Samoa,-14.270999999999999,-170.132,1/23/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,1/24/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,1/25/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,1/26/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,1/27/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,1/28/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,1/29/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,1/30/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,1/31/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/1/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/2/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/3/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/4/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/5/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/6/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/7/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/8/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/9/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/10/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/11/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/12/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/13/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/14/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/15/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/16/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/17/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/18/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/19/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/20/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/21/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/22/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/23/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/24/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/25/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/26/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/27/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/28/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,2/29/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/1/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/2/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/3/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/4/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/5/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/6/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/7/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/8/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/9/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/10/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/11/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/12/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/13/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/14/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/15/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/16/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/17/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/18/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/19/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/20/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/21/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/22/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/23/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/24/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/25/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/26/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/27/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/28/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/29/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/30/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,3/31/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/1/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/2/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/3/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/4/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/5/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/6/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/7/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/8/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/9/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/10/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/11/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/12/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/13/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/14/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/15/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/16/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/17/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/18/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/19/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/20/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/21/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/22/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/23/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/24/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/25/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/26/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/27/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/28/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/29/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,4/30/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/1/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/2/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/3/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/4/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/5/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/6/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/7/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/8/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/9/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/10/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/11/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/12/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/13/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/14/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/15/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/16/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/17/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/18/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/19/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/20/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/21/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/22/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/23/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/24/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/25/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/26/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/27/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/28/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/29/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/30/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,5/31/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/1/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/2/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/3/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/4/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/5/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/6/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/7/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/8/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/9/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/10/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/11/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/12/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/13/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/14/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/15/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/16/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/17/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/18/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/19/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/20/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/21/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/22/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/23/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/24/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/25/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/26/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/27/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/28/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/29/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,6/30/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/1/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/2/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/3/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/4/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/5/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/6/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/7/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/8/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/9/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/10/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/11/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/12/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/13/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/14/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/15/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/16/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/17/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/18/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/19/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/20/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/21/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/22/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/23/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/24/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/25/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/26/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/27/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/28/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/29/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/30/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,7/31/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/1/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/2/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/3/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/4/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/5/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/6/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/7/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/8/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/9/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/10/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/11/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/12/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/13/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/14/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/15/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/16/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/17/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/18/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/19/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/20/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/21/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/22/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/23/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/24/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/25/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/26/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/27/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/28/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/29/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/30/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,8/31/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,9/1/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,9/2/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,9/3/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,9/4/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,9/5/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,9/6/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,9/7/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,9/8/20,0.0,-1
American Samoa,-14.270999999999999,-170.132,9/9/20,-1.0,-1
Arizona,35.39465006,-109.4892383,1/23/20,0.0,-1
Arizona,35.39465006,-109.4892383,1/24/20,0.0,-1
Arizona,35.39465006,-109.4892383,1/25/20,0.0,-1
Arizona,35.39465006,-109.4892383,1/26/20,1.0,-1
Arizona,35.39465006,-109.4892383,1/27/20,0.0,-1
Arizona,35.39465006,-109.4892383,1/28/20,0.0,-1
Arizona,35.39465006,-109.4892383,1/29/20,0.0,-1
Arizona,35.39465006,-109.4892383,1/30/20,0.0,-1
Arizona,35.39465006,-109.4892383,1/31/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/1/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/2/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/3/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/4/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/5/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/6/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/7/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/8/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/9/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/10/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/11/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/12/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/13/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/14/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/15/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/16/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/17/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/18/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/19/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/20/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/21/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/22/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/23/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/24/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/25/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/26/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/27/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/28/20,0.0,-1
Arizona,35.39465006,-109.4892383,2/29/20,0.0,-1
Arizona,35.39465006,-109.4892383,3/1/20,0.0,-1
Arizona,35.39465006,-109.4892383,3/2/20,0.0,-1
Arizona,35.39465006,-109.4892383,3/3/20,0.0,-1
Arizona,35.39465006,-109.4892383,3/4/20,0.0,-1
Arizona,35.39465006,-109.4892383,3/5/20,0.0,-1
Arizona,35.39465006,-109.4892383,3/6/20,1.0,-1
Arizona,35.39465006,-109.4892383,3/7/20,2.0,-1
Arizona,35.39465006,-109.4892383,3/8/20,0.0,-1
Arizona,35.39465006,-109.4892383,3/9/20,0.0,-1
Arizona,35.39465006,-109.4892383,3/10/20,2.0,-1
Arizona,35.39465006,-109.4892383,3/11/20,3.0,-1
Arizona,35.39465006,-109.4892383,3/12/20,0.0,-1
Arizona,35.39465006,-109.4892383,3/13/20,0.0,-1
Arizona,35.39465006,-109.4892383,3/14/20,3.0,-1
Arizona,35.39465006,-109.4892383,3/15/20,0.0,-1
Arizona,35.39465006,-109.4892383,3/16/20,6.0,-1
Arizona,35.39465006,-109.4892383,3/17/20,2.0,-1
Arizona,35.39465006,-109.4892383,3/18/20,7.0,-1
Arizona,35.39465006,-109.4892383,3/19/20,18.0,-1
Arizona,35.39465006,-109.4892383,3/20/20,23.0,-1
Arizona,35.39465006,-109.4892383,3/21/20,36.0,-1
Arizona,35.39465006,-109.4892383,3/22/20,48.0,-1
Arizona,35.39465006,-109.4892383,3/23/20,83.0,-1
Arizona,35.39465006,-109.4892383,3/24/20,91.0,-1
Arizona,35.39465006,-109.4892383,3/25/20,75.0,-1
Arizona,35.39465006,-109.4892383,3/26/20,107.0,-1
Arizona,35.39465006,-109.4892383,3/27/20,157.0,-1
Arizona,35.39465006,-109.4892383,3/28/20,108.0,-1
Arizona,35.39465006,-109.4892383,3/29/20,146.0,-1
Arizona,35.39465006,-109.4892383,3/30/20,238.0,-1
Arizona,35.39465006,-109.4892383,3/31/20,132.0,-1
Arizona,35.39465006,-109.4892383,4/1/20,124.0,-1
Arizona,35.39465006,-109.4892383,4/2/20,183.0,-1
Arizona,35.39465006,-109.4892383,4/3/20,173.0,-1
Arizona,35.39465006,-109.4892383,4/4/20,250.0,-1
Arizona,35.39465006,-109.4892383,4/5/20,250.0,-1
Arizona,35.39465006,-109.4892383,4/6/20,191.0,-1
Arizona,35.39465006,-109.4892383,4/7/20,115.0,-1
Arizona,35.39465006,-109.4892383,4/8/20,151.0,-1
Arizona,35.39465006,-109.4892383,4/9/20,292.0,-1
Arizona,35.39465006,-109.4892383,4/10/20,94.0,-1
Arizona,35.39465006,-109.4892383,4/11/20,281.0,-1
Arizona,35.39465006,-109.4892383,4/12/20,149.0,-1
Arizona,35.39465006,-109.4892383,4/13/20,163.0,-1
Arizona,35.39465006,-109.4892383,4/14/20,104.0,-1
Arizona,35.39465006,-109.4892383,4/15/20,155.0,-1
Arizona,35.39465006,-109.4892383,4/16/20,273.0,-1
Arizona,35.39465006,-109.4892383,4/17/20,274.0,-1
Arizona,35.39465006,-109.4892383,4/18/20,213.0,-1
Arizona,35.39465006,-109.4892383,4/19/20,209.0,-1
Arizona,35.39465006,-109.4892383,4/20/20,135.0,-1
Arizona,35.39465006,-109.4892383,4/21/20,188.0,-1
Arizona,35.39465006,-109.4892383,4/22/20,217.0,-1
Arizona,35.39465006,-109.4892383,4/23/20,299.0,-1
Arizona,35.39465006,-109.4892383,4/24/20,273.0,-1
Arizona,35.39465006,-109.4892383,4/25/20,241.0,-1
Arizona,35.39465006,-109.4892383,4/26/20,248.0,-1
Arizona,35.39465006,-109.4892383,4/27/20,191.0,-1
Arizona,35.39465006,-109.4892383,4/28/20,230.0,-1
Arizona,35.39465006,-109.4892383,4/29/20,254.0,-1
Arizona,35.39465006,-109.4892383,4/30/20,446.0,-1
Arizona,35.39465006,-109.4892383,5/1/20,314.0,-1
Arizona,35.39465006,-109.4892383,5/2/20,395.0,-1
Arizona,35.39465006,-109.4892383,5/3/20,276.0,-1
Arizona,35.39465006,-109.4892383,5/4/20,284.0,-1
Arizona,35.39465006,-109.4892383,5/5/20,381.0,-1
Arizona,35.39465006,-109.4892383,5/6/20,402.0,-1
Arizona,35.39465006,-109.4892383,5/7/20,238.0,-1
Arizona,35.39465006,-109.4892383,5/8/20,581.0,-1
Arizona,35.39465006,-109.4892383,5/9/20,434.0,-1
Arizona,35.39465006,-109.4892383,5/10/20,159.0,-1
Arizona,35.39465006,-109.4892383,5/11/20,264.0,-1
Arizona,35.39465006,-109.4892383,5/12/20,353.0,-1
Arizona,35.39465006,-109.4892383,5/13/20,480.0,-1
Arizona,35.39465006,-109.4892383,5/14/20,458.0,-1
Arizona,35.39465006,-109.4892383,5/15/20,495.0,-1
Arizona,35.39465006,-109.4892383,5/16/20,497.0,-1
Arizona,35.39465006,-109.4892383,5/17/20,279.0,-1
Arizona,35.39465006,-109.4892383,5/18/20,263.0,-1
Arizona,35.39465006,-109.4892383,5/19/20,368.0,-1
Arizona,35.39465006,-109.4892383,5/20/20,330.0,-1
Arizona,35.39465006,-109.4892383,5/21/20,442.0,-1
Arizona,35.39465006,-109.4892383,5/22/20,276.0,-1
Arizona,35.39465006,-109.4892383,5/23/20,429.0,-1
Arizona,35.39465006,-109.4892383,5/24/20,324.0,-1
Arizona,35.39465006,-109.4892383,5/25/20,198.0,-1
Arizona,35.39465006,-109.4892383,5/26/20,289.0,-1
Arizona,35.39465006,-109.4892383,5/27/20,454.0,-1
Arizona,35.39465006,-109.4892383,5/28/20,559.0,-1
Arizona,35.39465006,-109.4892383,5/29/20,595.0,-1
Arizona,35.39465006,-109.4892383,5/30/20,786.0,-1
Arizona,35.39465006,-109.4892383,5/31/20,678.0,-1
Arizona,35.39465006,-109.4892383,6/1/20,193.0,-1
Arizona,35.39465006,-109.4892383,6/2/20,1135.0,-1
Arizona,35.39465006,-109.4892383,6/3/20,1092.0,-1
Arizona,35.39465006,-109.4892383,6/4/20,530.0,-1
Arizona,35.39465006,-109.4892383,6/5/20,1553.0,-1
Arizona,35.39465006,-109.4892383,6/6/20,1012.0,-1
Arizona,35.39465006,-109.4892383,6/7/20,1538.0,-1
Arizona,35.39465006,-109.4892383,6/8/20,689.0,-1
Arizona,35.39465006,-109.4892383,6/9/20,618.0,-1
Arizona,35.39465006,-109.4892383,6/10/20,1556.0,-1
Arizona,35.39465006,-109.4892383,6/11/20,1415.0,-1
Arizona,35.39465006,-109.4892383,6/12/20,1772.0,-1
Arizona,35.39465006,-109.4892383,6/13/20,1621.0,-1
Arizona,35.39465006,-109.4892383,6/14/20,1046.0,-1
Arizona,35.39465006,-109.4892383,6/15/20,1138.0,-1
Arizona,35.39465006,-109.4892383,6/16/20,2341.0,-1
Arizona,35.39465006,-109.4892383,6/17/20,1752.0,-1
Arizona,35.39465006,-109.4892383,6/18/20,2508.0,-1
Arizona,35.39465006,-109.4892383,6/19/20,3465.0,-1
Arizona,35.39465006,-109.4892383,6/20/20,3217.0,-1
Arizona,35.39465006,-109.4892383,6/21/20,2464.0,-1
Arizona,35.39465006,-109.4892383,6/22/20,2008.0,-1
Arizona,35.39465006,-109.4892383,6/23/20,3779.0,-1
Arizona,35.39465006,-109.4892383,6/24/20,1812.0,-1
Arizona,35.39465006,-109.4892383,6/25/20,3091.0,-1
Arizona,35.39465006,-109.4892383,6/26/20,3378.0,-1
Arizona,35.39465006,-109.4892383,6/27/20,3465.0,-1
Arizona,35.39465006,-109.4892383,6/28/20,3796.0,-1
Arizona,35.39465006,-109.4892383,6/29/20,625.0,-1
Arizona,35.39465006,-109.4892383,6/30/20,4683.0,-1
Arizona,35.39465006,-109.4892383,7/1/20,4877.0,-1
Arizona,35.39465006,-109.4892383,7/2/20,3340.0,-1
Arizona,35.39465006,-109.4892383,7/3/20,4427.0,-1
Arizona,35.39465006,-109.4892383,7/4/20,2695.0,-1
Arizona,35.39465006,-109.4892383,7/5/20,3536.0,-1
Arizona,35.39465006,-109.4892383,7/6/20,3352.0,-1
Arizona,35.39465006,-109.4892383,7/7/20,3639.0,-1
Arizona,35.39465006,-109.4892383,7/8/20,3520.0,-1
Arizona,35.39465006,-109.4892383,7/9/20,4057.0,-1
Arizona,35.39465006,-109.4892383,7/10/20,4221.0,-1
Arizona,35.39465006,-109.4892383,7/11/20,3038.0,-1
Arizona,35.39465006,-109.4892383,7/12/20,2537.0,-1
Arizona,35.39465006,-109.4892383,7/13/20,1357.0,-1
Arizona,35.39465006,-109.4892383,7/14/20,4273.0,-1
Arizona,35.39465006,-109.4892383,7/15/20,3257.0,-1
Arizona,35.39465006,-109.4892383,7/16/20,3259.0,-1
Arizona,35.39465006,-109.4892383,7/17/20,3910.0,-1
Arizona,35.39465006,-109.4892383,7/18/20,2742.0,-1
Arizona,35.39465006,-109.4892383,7/19/20,2359.0,-1
Arizona,35.39465006,-109.4892383,7/20/20,1559.0,-1
Arizona,35.39465006,-109.4892383,7/21/20,3500.0,-1
Arizona,35.39465006,-109.4892383,7/22/20,1926.0,-1
Arizona,35.39465006,-109.4892383,7/23/20,2335.0,-1
Arizona,35.39465006,-109.4892383,7/24/20,3357.0,-1
